dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1.189886,1.360000,4.925512,0.539746,-0.746269,0.000000,3.141593
0.020000,1.179390,1.360000,4.936009,0.524821,-0.746269,0.000000,3.141593
0.020000,1.169192,1.360000,4.946207,0.509896,-0.746269,0.000000,3.141593
0.020000,1.159292,1.360000,4.956106,0.494970,-0.746269,-0.000000,3.141593
0.020000,1.149691,1.360000,4.965707,0.480045,-0.746269,-0.000000,3.141593
0.020000,1.140389,1.360000,4.975009,0.465120,-0.746269,0.000000,3.141593
0.020000,1.131385,1.360000,4.984013,0.450194,-0.746269,-0.000000,3.141593
0.020000,1.122680,1.360000,4.992719,0.435269,-0.746269,0.000000,3.141593
0.020000,1.114273,1.360000,5.001126,0.420343,-0.746269,0.000000,3.141593
0.020000,1.106165,1.360000,5.009234,0.405418,-0.746269,-0.000000,3.141593
0.020000,1.098355,1.360000,5.017044,0.390493,-0.746269,0.000000,3.141593
0.020000,1.090843,1.360000,5.024555,0.375567,-0.746269,0.000000,3.141593
0.020000,1.083631,1.360000,5.031768,0.360642,-0.746269,-0.000000,3.141593
0.020000,1.076716,1.360000,5.038682,0.345717,-0.746269,0.000000,3.141593
0.020000,1.070100,1.360000,5.045298,0.330791,-0.746269,-0.000000,3.141593
0.020000,1.063783,1.360000,5.051615,0.315866,-0.746269,0.000000,3.141593
0.020000,1.057764,1.360000,5.057634,0.300940,-0.746269,0.000000,3.141593
0.020000,1.052044,1.360000,5.063355,0.286015,-0.746269,0.000000,3.141593
0.020000,1.046622,1.360000,5.068776,0.271090,-0.746269,-0.000000,3.141593
0.020000,1.041499,1.360000,5.073900,0.256164,-0.746269,0.000000,3.141593
0.020000,1.036674,1.360000,5.078724,0.241239,-0.746269,-0.000000,3.141593
0.020000,1.032148,1.360000,5.083251,0.226314,-0.746269,0.000000,3.141593
0.020000,1.027920,1.360000,5.087478,0.211388,-0.746269,-0.000000,3.141593
0.020000,1.023991,1.360000,5.091408,0.196463,-0.746269,0.000000,3.141593
0.020000,1.020360,1.360000,5.095038,0.181537,-0.746269,0.000000,3.141593
0.020000,1.017028,1.360000,5.098371,0.166612,-0.746269,-0.000000,3.141593
0.020000,1.013994,1.360000,5.101404,0.151687,-0.746269,-0.000000,3.141593
0.020000,1.011259,1.360000,5.104140,0.136761,-0.746269,0.000000,3.141593
0.020000,1.008822,1.360000,5.106576,0.121836,-0.746269,-0.000000,3.141593
0.020000,1.006684,1.360000,5.108715,0.106911,-0.746269,0.000000,3.141593
0.020000,1.004844,1.360000,5.110554,0.091985,-0.746269,0.000000,3.141593
0.020000,1.003303,1.360000,5.112095,0.077060,-0.746269,-0.000000,3.141593
0.020000,1.002060,1.360000,5.113338,0.062135,-0.746269,0.000000,3.141593
0.020000,1.001116,1.360000,5.114282,0.047209,-0.746269,-0.000000,3.141593
0.020000,1.000470,1.360000,5.114928,0.032284,-0.746269,-0.000000,3.141593
0.020000,1.000123,1.360000,5.115275,0.017358,-0.746269,0.000000,3.141593
0.020000,1.000012,1.360000,5.115386,0.005556,-0.590114,7.807724,3.141593
0.020000,1.000000,1.360000,5.115398,0.000608,-0.247393,17.136082,3.141593
0.020000,1.000000,1.360000,5.115398,0.000000,-0.030413,10.848993,3.141593
